0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
-0.539696;-0.101824;-0.390616;0.0612952;1.48807;-0.245044;0.582425;0.0750645;-0.0901785;-0.10536;-0.27876;0.0654159;0.0907933;0.786006;0.105122;0.361913;-0.0512678;0.808506;0.0581948;0.26545;-0.105131;0.676165;0.358647;0.0864666;-1.53885;-1.20481;0.0565205;-0.124035;-1.63875;-1.45053;-0.323124;-0.880079;-0.514582;0.63046;1.71581;-0.0548891;-0.230081;-0.577595;0.602793;0.985441;0.286459;0.469371;0.165751;1.272;0.921229;-0.333827;1.13691;0.512006;1.44516;2.58687;9.3306
0.910441;-0.173337;-0.232418;0.833229;1.45331;1.41175;0.632565;0.73702;-0.71009;-0.728857;-0.431755;0.0196848;0.810414;-1.38;-0.979543;-0.593612;-0.625474;0.672062;0.262833;0.559083;1.62892;0.522552;-0.719216;-0.318669;-0.874713;-0.430055;-1.30888;-0.309737;0.185789;0.438848;1.06859;0.546172;-0.543272;-0.111972;0.434924;-0.143765;0.158514;-0.930746;-0.531803;-0.351417;0.00324352;0.304441;-0.144208;0.195602;-0.13258;-0.267744;0.318563;0.657247;1.87307;3.13864;9.3306
-0.911897;-0.572605;-0.601253;0.424074;-0.343446;0.350216;-0.0260221;0.868765;-0.255475;-0.261254;-0.307186;-0.143638;0.128542;0.193866;-0.14807;0.940681;-0.344468;-0.528901;-0.450038;-0.51372;-1.27807;0.325792;-0.874106;-0.45302;-0.484499;0.784022;1.23036;0.825692;0.313793;0.149286;-0.0772106;-0.973763;-0.589771;-0.26656;-0.0936945;-0.399908;0.101948;-0.169638;0.603798;-0.579772;-1.65868;-0.0347185;0.00437005;-0.380974;-0.245249;0.383949;1.44133;1.21492;2.66458;4.42961;9.3306
0.433478;-0.082046;-0.0067868;0.312808;0.69595;0.587094;0.911293;1.11247;0.415714;0.10128;0.550727;-0.306841;-0.0372955;0.124565;-0.368257;0.397855;-0.264121;-0.338213;0.782462;-0.041709;0.363409;-0.502173;0.578411;-0.522607;1.42889;0.591401;0.530949;0.656041;1.02433;1.12074;1.46452;0.818689;0.0147584;0.0980795;0.883051;-0.0493775;-0.126602;-0.565878;-0.297829;-0.671023;0.0377865;-0.803099;-0.756121;-1.3956;-0.701135;-1.04199;-0.760318;1.28597;2.20408;4.28339;9.3306
0.206272;0.0909275;-1.35769;-0.236915;-0.244362;0.973494;0.885145;0.223432;0.28179;-0.546691;-0.311001;-0.0644881;-1.30198;-2.17953;-0.18947;-0.843056;-0.027849;0.363453;-0.435775;0.232721;-0.0326201;1.51927;-0.50874;-0.469174;-0.0547428;1.32917;0.584753;-0.351185;1.42178;0.865392;-0.122355;1.35508;0.688332;-1.00501;0.423777;0.79323;1.55291;1.41386;0.849443;0.399144;0.07671;-0.558092;-0.0674602;0.77266;0.315097;0.901016;1.525;0.95861;1.66656;3.12028;9.3306
0.33692;-0.00322218;0.186313;0.419277;0.546351;0.44816;0.746532;-0.250413;-0.808113;0.644709;0.540533;0.981011;1.26188;0.895636;-0.460222;-0.189317;-0.432043;0.0840728;1.19733;0.427017;0.868996;0.165653;0.246592;-0.280452;-0.318868;0.726113;1.48813;0.278161;0.259555;0.310449;0.413878;-0.95151;0.929427;0.0103281;0.177018;0.876499;1.58036;1.90913;0.441116;0.204735;0.347161;0.625085;0.453405;-0.000106118;-0.99971;-0.451526;0.162667;0.219566;1.02925;3.21185;9.3306
0.319091;0.175147;-0.903167;0.292935;-0.23566;0.516688;0.800876;-0.506844;0.253946;-0.593558;0.1134;-0.452922;-0.0577641;-0.34748;-0.338373;-0.799545;0.499386;0.524173;-0.316108;-0.0583574;-0.981394;-0.522813;-0.134043;-0.427057;-0.225544;-0.607871;0.0987902;-0.261942;-0.263938;-0.257747;-0.886229;-0.664698;-0.386614;0.203486;-0.867583;0.965234;0.488754;0.821811;1.17318;0.128106;0.428529;0.50404;-1.00463;-1.22421;0.48294;-0.202662;0.768041;1.16517;1.3571;3.52031;9.3306
0.374648;0.27055;-0.331209;-1.08411;-0.242345;-0.247763;-0.0456398;0.0214939;0.63009;1.4387;0.316645;0.19686;-0.275129;-0.339034;-0.0283653;-0.221481;-0.551258;-1.17902;0.0257591;0.776231;0.493009;0.598628;0.232759;0.0610736;-0.170907;-0.122034;-0.0219451;-0.976736;-0.446705;-0.37119;0.21833;1.1253;-0.454709;-0.866714;0.0977289;-0.421438;-0.239885;0.189121;0.959284;0.897529;0.942532;-0.236132;-0.825984;-0.73778;0.168935;0.503327;0.836091;-0.182721;1.44216;4.00185;9.3306
0.139084;0.433524;-0.0751187;-0.687079;-1.62723;-0.600819;0.460064;0.0636824;0.134844;0.780365;-0.806973;-0.581867;0.75653;-0.13529;-0.170874;-0.0932371;0.259043;0.242852;0.606934;0.560608;-0.407947;0.6327;-0.511644;-0.483771;-0.0602961;-0.0805191;0.186796;-0.684608;-0.0395541;0.958229;0.983671;0.44079;0.0485667;0.682888;0.268905;0.041345;0.787557;0.823961;-0.22774;-0.423134;0.182908;-0.176314;1.29582;1.00782;-0.417434;-0.546631;0.745662;0.708658;1.46497;3.43886;9.3306
0.0476553;-0.267313;-0.605306;-0.606889;0.0729956;-0.664235;-0.461224;-0.414382;-1.06039;0.922248;0.953838;0.972187;0.615894;0.304669;0.618723;-0.990334;-0.630922;-1.24842;-1.00795;-1.66065;-0.911855;-0.215925;0.552551;0.889267;-0.385872;-1.1211;-0.996223;0.0537017;0.148416;-0.89058;0.564225;0.490442;0.912217;1.10644;0.16667;-0.933955;-0.668975;0.226103;0.550514;0.436664;2.03935;0.0781726;-0.642178;0.577431;-0.388064;0.12407;-0.141523;0.308989;1.32203;3.87604;9.3306
0.00956884;-0.302532;-0.994504;0.109648;-0.26129;-0.166507;0.552215;0.409088;-0.219458;0.802184;0.428665;-0.296205;-0.15284;-0.412577;-0.19816;-1.02882;0.501411;-0.40338;0.508885;0.141638;-0.509167;0.613876;-0.747131;-0.994562;0.115218;0.259319;0.469573;0.385294;0.222493;-0.154281;0.286655;1.26641;0.160974;-0.376692;-1.11393;-1.1499;-0.545435;-0.104317;-0.169413;-0.662557;-0.579686;-0.526463;-0.95893;-0.745572;-0.78446;0.855895;-0.487987;-0.123557;2.14041;2.44112;9.3306
-1.28669;-0.495418;1.08731;1.26985;0.438109;-0.0945877;0.301462;0.377814;0.147782;-0.242673;-1.37798;-0.621791;0.190171;0.467405;0.583111;-0.111903;0.5567;0.562024;0.395562;0.660983;0.14591;-0.647435;-0.850501;0.368443;0.100927;-0.431391;0.676901;0.854393;1.61209;-0.0183686;0.378974;-0.101069;1.06783;0.819555;0.440925;0.156449;1.3773;-0.430911;-0.79562;-2.18352;-0.607824;-0.102904;-0.0523247;0.534479;0.943115;1.29622;1.39162;1.62865;2.4991;4.38499;9.3306
-0.263425;-0.628749;-0.407619;-1.11834;-0.788692;-0.796229;-1.12013;-0.606504;0.0471756;0.0164385;0.134439;0.85896;0.379881;-0.790147;-0.464903;-0.235363;-0.957904;-0.502028;0.225603;-0.0405039;-0.525689;0.318886;1.09857;0.490426;0.591179;-0.10608;-0.276564;-0.717021;0.185262;1.51118;0.268646;0.518942;-0.826295;-0.899012;-0.205431;0.301539;0.36766;-0.536014;-0.272093;-1.19474;0.0515385;0.662062;0.696297;-0.271394;0.268966;-0.697813;-1.5526;-1.22554;1.59998;2.96538;9.3306
-0.404918;0.0044687;0.031983;-1.0682;-0.260575;-0.351382;-0.306689;0.593725;0.396931;0.0334566;0.929093;1.6482;1.03342;-0.561496;-1.1327;0.576293;0.593212;0.344196;0.123593;-0.249551;-0.34712;-1.13769;-0.0339226;0.0330243;0.24219;-0.247365;-0.919473;0.24525;-0.441592;-0.487064;0.420508;0.673798;-0.148686;-0.043961;-0.593823;-0.488702;-0.752895;-0.397517;-0.337984;-0.076233;-0.714507;-0.101852;0.7109;-0.644876;0.293192;-0.405816;-0.218527;0.816398;1.23795;3.98756;9.3306
-0.107445;1.09218;0.13666;0.202966;0.484072;1.66307;1.5681;0.678383;0.513958;0.995261;0.86165;0.332914;-0.265428;-0.496283;-1.23623;0.184076;-0.297347;0.0963892;-0.773914;0.107681;-0.375847;0.499497;0.723247;0.451087;-0.0275725;-0.955524;-0.210181;0.310471;0.531033;0.960425;1.33309;0.657061;0.154466;0.775292;-0.0587722;-0.839644;-1.03564;0.216481;0.13536;-0.260189;-0.89328;0.370735;-0.110974;-0.877562;-0.21562;0.457698;-0.261971;0.520067;1.50306;3.16953;9.3306
0.757232;0.271458;0.0571044;-0.223166;-0.329517;-0.0583035;0.0232643;-0.385941;-0.33624;0.645554;0.813069;0.776876;0.433947;-0.200654;-0.290689;-0.621505;-1.10283;-0.26563;0.312581;-0.650065;-0.50774;0.228876;-0.887785;-0.51266;-0.950604;0.125909;0.967515;0.585482;-0.32158;-0.628759;0.230538;1.05558;0.744442;0.576771;-0.932671;-0.620604;-0.967529;-0.803584;-0.61633;-0.955579;-0.00514575;0.679003;-0.175715;-0.874642;-0.850673;-1.6834;-0.039388;-0.20982;1.27561;4.15789;9.3306
-0.488257;-1.0213;0.430904;0.610209;0.15082;-0.00203105;0.153797;-0.198474;0.340473;0.289447;0.0324068;0.151761;1.14747;1.30126;0.611091;1.34733;1.721;0.511894;0.303705;0.280722;0.208601;-0.0326734;-0.272621;-0.139539;-0.0324304;-0.570761;-2.1774;-1.29873;-0.400032;-1.21759;0.186122;-0.576737;-0.148616;0.694209;0.290642;0.356275;0.837098;-0.908129;-1.13361;-0.480806;-0.952073;0.374862;1.23301;-0.102891;-0.204607;-0.325487;-1.34703;1.0067;1.50194;2.92464;9.3306
0.739275;-0.316217;-0.328562;-0.601385;0.260157;-0.355447;0.0564758;-0.407834;-0.434493;0.753434;0.815322;-0.0573638;0.525712;-0.424506;-0.032754;0.478328;0.562868;0.845653;-1.01045;-1.49863;-0.578109;-0.760015;-1.60428;-1.0147;-1.17442;-0.583752;-0.0424549;0.153431;-0.0709025;0.921513;-0.669568;0.473237;-1.40971;-0.685256;-0.6783;0.566114;-0.293301;1.52311;0.166068;0.55521;0.194334;-0.165872;-0.26516;1.35672;0.465271;0.72316;1.31014;1.11178;1.99645;4.41383;9.3306
-0.219298;-0.556048;-0.621026;-0.737529;-1.53355;-1.58405;0.0480746;0.365474;0.0860326;0.162097;0.180719;-1.0411;-0.37922;0.333187;0.375696;1.41117;1.26037;1.17185;-0.0773829;0.737821;0.0765411;-0.520311;-0.0315615;0.154467;1.57088;0.58274;0.0955745;-0.4079;-1.47616;-1.36334;-0.627161;-0.20253;-1.06623;-0.81769;-0.408164;0.308031;0.992705;0.210217;-0.796153;0.393325;-0.0143064;-0.307012;0.348796;-0.884143;-0.458272;-0.635685;-0.829339;0.327416;0.864551;2.94684;9.3306
-0.395542;-0.272572;-0.472184;-0.567016;0.26918;0.836515;1.19366;0.558334;0.809678;0.00403171;0.468197;-0.0907625;0.359972;0.920214;0.626573;0.889717;1.15493;0.398018;0.180888;1.62067;-0.623635;1.26806;0.146595;0.0235826;-0.448084;-0.677751;-0.946492;-0.854361;-0.751454;0.000894555;0.0644539;-0.800351;0.233419;0.287399;0.398481;-0.481618;0.0840759;-0.395223;0.350381;1.1454;1.2205;-0.0662269;-1.15321;0.693594;0.627164;-0.547901;-0.395451;0.0257131;1.70161;3.28374;9.3306
-0.0725083;0.758152;0.72572;-1.11758;-0.424641;-0.32209;-0.176233;0.440287;1.19973;0.803839;1.52036;0.711382;0.0339148;0.955834;-1.68232;0.52398;0.349571;-0.167131;-0.606105;0.825334;1.33962;0.0462026;-0.141127;-0.240263;0.79872;-0.487722;-0.335857;-1.78559;0.120017;-0.349181;0.0199992;0.359359;0.459025;1.31728;0.54909;0.44726;-0.642775;0.438967;-0.292931;0.00351087;0.837843;-0.515124;-0.692463;-0.485111;-0.42413;-0.131392;0.218613;0.402009;0.97683;3.18576;9.3306
-0.663118;-0.781902;-0.0825029;-0.0031415;-0.526953;-0.566838;-0.322317;0.450736;0.577107;1.14368;0.838975;-0.173477;-0.156166;-0.0673419;0.263697;1.20577;-0.0509765;0.0955106;0.9751;0.74274;0.174007;0.602361;-1.17664;0.219174;0.471871;0.910343;0.681311;0.0980831;1.08264;-0.277006;-0.663855;-0.552081;0.209202;0.1749;-1.04773;0.432417;-0.174445;-0.0322193;0.0281413;-0.133565;-1.29919;0.57199;0.343765;1.74299;0.628313;0.0180546;0.659565;0.351823;2.04879;3.19169;9.3306
0.491826;-0.797978;-0.107262;1.09828;0.8693;-0.0486166;-0.741415;-0.0395136;0.570217;0.492639;-0.186777;1.13999;0.650044;0.00101775;0.341601;0.750974;0.871068;0.790681;0.177237;-0.204166;-0.0644314;0.176321;0.548213;0.450766;0.11142;0.268594;0.23436;0.107646;1.04828;1.12258;-0.405504;0.518038;-1.06833;0.616999;0.864049;-0.00316427;-0.7065;0.246735;-0.702774;1.24073;1.47096;0.910223;0.290876;0.251397;-0.347165;0.367714;-0.18612;0.960972;1.04244;4.36375;9.3306
0.147321;0.203825;0.275638;-0.938576;0.051141;-1.28054;-1.35983;-1.06837;-0.887628;0.753234;1.36758;0.801745;0.62696;-0.292531;-0.529551;-0.659496;-0.374088;-0.431415;0.293778;-0.590111;-1.06205;0.00777001;0.167124;-0.345922;-0.414932;-0.657486;-0.183126;-0.423208;1.05204;-0.494189;-0.296969;0.843678;0.157963;-0.0963292;-0.088976;-0.356632;-0.0617102;-0.147856;-0.401782;-0.140218;-0.464199;-1.41253;-0.132124;0.0850534;-0.384011;-0.598814;-0.36661;0.360878;1.34289;4.37621;9.3306
0.898043;0.427917;0.85118;0.894108;-0.260947;-0.134462;-1.16149;-0.318079;0.0916927;0.782926;-0.54135;-0.990667;-1.53771;-1.14257;-0.267351;0.431313;0.0629311;-0.130089;0.372447;-0.796925;-0.976021;-0.347567;0.460024;-0.0190669;0.876618;0.462394;0.164686;0.829738;0.221912;0.127115;-0.571138;0.299766;0.0324883;-0.426441;-1.01093;-0.246353;-0.0427808;-1.33789;0.721595;-0.03503;-0.159749;-0.384853;0.0638139;-0.074586;1.77131;0.155706;-0.033587;1.29218;1.70056;4.26019;9.3306
-0.351594;0.804357;0.110643;-0.120616;0.534488;-0.00210471;-0.243385;-0.602584;-0.313803;-1.51747;-0.832102;-0.218147;0.676771;1.02932;0.976146;0.335479;0.467422;0.0715717;-0.288181;-0.40841;-0.285829;0.200873;-0.051029;0.317693;0.586856;-0.16184;-0.256915;-0.682941;0.177884;-0.0750181;-1.08421;-1.29507;-0.548266;-0.772186;0.386599;-0.257565;0.19019;0.339808;-0.173545;-0.00953293;0.169499;-0.93674;0.101177;0.582408;1.31998;0.474697;0.0267066;0.451034;1.46494;3.78214;9.3306
-0.0621683;0.702419;-0.524048;-0.351331;0.0118793;0.213972;0.454208;-0.111984;0.597016;0.265283;-0.822957;-0.0470338;0.519346;-0.00265271;-0.332715;-0.497466;-0.440783;-0.521575;-1.33858;-1.64404;-0.416751;-0.852655;-0.0769034;0.417887;1.28439;-0.145627;-0.670675;-0.421936;-0.878624;-0.153876;-0.407061;-0.320316;0.0144336;-0.10606;-1.00908;-0.114093;0.915479;0.654981;0.61711;0.172704;-0.688087;-0.577853;-1.39933;0.489202;0.795857;0.375691;0.198631;0.246636;1.75265;4.0144;9.3306
-0.614195;0.0244138;-0.392105;-1.82868;0.0232593;0.611705;-1.35126;-2.2328;-1.23122;-1.3569;0.00944751;-0.282581;0.661309;-0.881904;-1.31598;-0.338213;0.316687;0.576228;0.834215;0.495143;1.17205;-0.485935;-0.291422;-1.58915;0.924436;-0.0556727;0.95492;1.23025;0.428193;0.195549;-0.689165;0.00783373;-0.205907;-0.217644;1.08131;0.530412;0.088836;0.284324;-0.0904808;0.231681;0.570947;0.377571;0.334049;0.468198;1.55732;-0.281164;0.78483;0.962598;1.03846;3.20961;9.3306
0.732923;-0.263701;0.845445;-0.187682;0.431868;0.458999;-0.00852516;0.774346;0.221715;-0.310004;-0.980945;0.103916;-0.597231;-0.29215;-0.298049;0.341791;0.568257;-1.08538;-0.887848;-0.713348;0.223992;-0.351763;-0.330725;0.537781;1.00095;0.330627;-0.83718;-0.569272;-0.354998;0.566439;1.12033;0.53356;-0.314261;0.92567;0.53574;-0.142956;-0.230877;-0.470533;0.0307767;0.609065;2.05639;1.51891;0.259325;-0.175322;0.21852;-0.91868;-0.339397;1.13764;0.308467;2.7776;9.3306
-1.06565;0.0432665;-0.153202;-0.723038;0.188011;0.485363;-0.356303;0.593573;0.917973;0.272549;-1.00503;-0.912233;-0.449634;-0.422902;0.705396;1.3313;0.444614;0.881982;0.0934788;-0.239602;-0.5292;0.663385;-0.114582;0.638385;0.628526;1.36169;0.497846;1.74095;1.97753;1.43615;-0.722805;-0.438105;0.315466;0.897976;-1.44917;0.048079;-0.436615;0.02598;0.809886;-0.606795;0.12461;-0.0855502;0.255965;0.175236;0.270424;1.16698;-0.353719;0.861228;1.60693;4.67889;9.3306
-0.910503;-0.427693;-0.0905769;0.53937;0.732707;0.135172;-0.19301;0.0893047;0.807284;-0.13869;-0.454699;-1.27509;-0.171463;-0.374753;-0.909377;0.24511;1.15328;0.257511;0.416224;0.734621;-0.90315;-0.998888;0.620496;0.461118;0.971925;0.417383;1.05584;-0.395872;0.337139;-0.0431094;0.538645;-0.0880483;0.08009;-0.943592;-1.48177;-1.54984;-0.388681;-0.316425;-0.14362;0.89301;0.302988;-0.986827;-0.613292;-0.199817;0.0432723;-0.247717;-0.061434;0.601471;2.05923;3.52953;9.3306
0.429375;0.657885;0.551978;0.0306898;-0.258443;0.470568;0.131719;0.769948;0.763705;0.236787;-0.587944;-0.055272;0.278642;-0.623313;-0.196198;-0.0323156;0.224175;-0.871789;0.595547;0.803311;0.420284;0.347823;-0.158366;0.11286;-0.175869;-0.520495;-0.526383;-0.770538;-0.221787;-0.94078;-0.386712;-0.453639;0.370318;-0.817275;-0.437348;-0.152819;-0.979118;0.0869245;0.53635;0.581518;0.955755;-0.174087;0.429116;0.2777;-0.850884;-0.44737;0.879022;1.78746;1.46381;2.96869;9.3306
-0.721235;-0.266317;0.27956;0.235625;-0.142505;-0.39693;-0.157352;-0.468876;-1.00883;-0.943128;0.358534;1.13809;0.368562;0.240015;0.155044;-1.21148;-0.4692;0.159276;0.27943;0.0257024;0.300506;0.126338;-0.754043;-0.0561353;0.64351;1.17536;0.691792;-0.401491;1.99661;1.04866;1.14398;0.100134;0.155386;-0.207641;-0.710631;-0.284618;-0.133253;-1.10648;-0.359297;-0.348466;-1.10585;-0.123019;0.109754;0.919385;0.346785;-0.581417;-0.705401;0.362796;2.48312;4.78726;9.3306
-0.550558;-0.138859;-0.778074;-0.387309;0.274999;-1.02772;-1.37924;-1.41614;-1.7637;-0.106992;1.00382;0.38855;-0.382874;0.0647097;0.581688;1.39304;0.874613;-0.755846;-0.805873;-1.13811;0.313983;-0.829723;0.196148;0.222771;0.515302;-0.00409643;0.833365;1.57787;0.325652;-0.579232;0.154424;0.268162;0.584651;-0.436895;-0.0418036;-2.2421;-2.15542;-0.222565;0.690819;-0.316423;-0.399627;1.56258;1.05203;1.03758;0.844107;0.0457509;-0.147934;1.1877;1.50082;3.43487;9.3306
-0.143913;0.418035;1.1308;0.201336;0.338028;-0.361713;-1.29563;-0.284044;-0.855102;0.096801;0.080402;-0.363415;-1.20027;-0.851141;-0.795003;0.269389;0.110924;-0.66698;0.0664256;0.615667;0.230826;0.485905;0.495731;0.406169;0.07236;-0.268034;0.487581;-0.649709;-0.52673;0.074093;0.653548;0.281262;0.0379632;0.152923;-1.37305;-1.63706;0.105868;-0.885693;0.688783;0.723455;1.12832;1.27086;1.2556;0.358828;0.69905;0.915739;1.60626;1.68952;1.87873;3.50969;9.3306
-0.427588;-0.675046;0.595163;0.0687133;0.157899;0.135827;0.353213;-0.0997417;-0.398981;-0.285134;0.491057;-0.0494037;0.190249;0.471312;1.01336;0.91748;-0.39749;-0.403646;0.471584;0.0777896;-0.529092;-0.587586;-0.0732707;0.855629;-1.00414;0.328475;-1.03307;0.835204;0.931353;1.09347;0.57297;0.144244;0.263603;-0.367577;-1.07619;-0.299945;0.767151;0.687253;0.24644;0.457769;0.131099;-0.412688;-0.452574;0.763443;-0.305748;-0.77073;0.121079;-0.427656;0.207543;2.85857;9.3306
-0.303855;1.0707;0.222309;0.604597;-0.126234;0.3815;-0.233405;1.04381;0.262728;0.022794;-0.0163916;0.228782;0.524286;0.631656;0.506431;0.933182;-0.118848;0.248538;-0.978796;0.099241;1.17115;0.561175;-1.33255;-0.963835;0.321896;0.980068;0.103788;-0.109116;-0.191704;0.457699;0.239587;-0.754744;-1.85125;-0.133178;-0.190512;0.153794;-0.50472;-0.617416;0.591447;-0.532953;0.468807;-0.287813;0.0773974;0.124123;-0.408601;-0.558883;0.322418;1.25991;1.93079;3.95789;9.3306
0.393241;-0.461765;-0.833178;0.296088;0.0871847;0.0559428;-0.478646;-0.0745804;-0.207031;0.157849;-0.465811;-1.36228;-0.00737801;0.293418;0.436817;0.474088;0.27558;0.526288;0.564646;0.737135;-0.301105;0.210096;0.222897;-0.556718;0.955749;1.28397;1.18177;-0.397056;0.183183;0.285927;0.775875;0.282963;0.342047;-0.139464;-0.380833;-1.22517;-0.0843236;-0.198726;1.12205;0.491187;0.753465;0.348973;0.389235;0.354371;0.0530155;0.144617;1.06912;0.151199;1.94972;4.4224;9.3306
0.180722;-0.216503;-0.507937;0.484444;0.16863;-0.233017;-0.688333;0.0761106;0.261638;-1.21988;0.564438;0.711782;0.166215;0.347209;-0.167329;-0.783926;0.304883;-0.0633876;0.397319;0.365429;0.753825;0.223854;1.05134;0.3327;-0.359231;-1.43338;-0.650597;-1.82812;-1.15553;-0.700644;0.527403;0.690339;0.839979;0.528451;-0.0390062;0.265608;-0.189721;0.123403;0.424344;0.288415;-0.517229;0.187666;0.463797;-0.0852009;0.0702804;0.197241;0.203303;0.398179;1.08707;3.77588;9.3306
0.49866;-1.1062;-1.21963;-0.913379;-0.639209;-0.826489;-1.08693;-1.86318;-0.174793;0.295403;1.05094;0.787813;0.146508;0.577878;0.663424;0.578819;1.13744;0.78266;1.40227;0.54036;0.832073;-0.38763;0.0344851;0.794913;0.130414;-0.861521;-1.051;-1.05205;0.625325;0.427717;0.356;-0.839955;-0.459826;-1.34015;-1.18785;0.412657;-1.1231;0.349528;-0.847997;-1.2461;-0.37822;-0.286093;-0.0666365;0.169448;-0.735513;0.386255;0.28854;0.334051;2.16032;3.99974;9.3306
-0.698211;-1.93499;-2.00521;-0.474616;-0.998104;0.361703;-0.656314;-0.714459;1.57231;0.121908;0.693557;-1.3835;0.254613;-0.5974;-0.640207;-0.392979;1.96739;1.29842;1.1684;-0.180544;-0.735222;-0.411052;-0.319562;0.0767879;0.697313;-0.518869;-0.180468;-0.677507;-0.685868;-1.16131;-0.761118;-0.353089;-0.621563;-0.118732;-0.211999;0.0317566;0.200109;-0.302695;-0.36291;-0.131804;-0.85188;-0.165464;1.4594;0.625787;0.843332;0.140669;0.492786;2.22006;2.30854;3.34262;9.3306
-0.57442;0.903596;-0.0658353;0.733705;-0.0414871;-0.192665;0.122372;-0.672395;-0.72447;0.355345;-1.15171;-0.618907;-0.591088;-0.308356;-0.3195;-0.259184;0.540959;0.0840632;0.0528152;-0.725013;-0.577641;0.0611805;-0.961123;0.854859;1.30164;-0.25627;-1.01542;-0.826276;-0.858986;-0.58947;-0.174582;-0.147732;-0.408044;0.455351;0.287842;-0.15721;0.358783;-0.0562864;0.194497;0.281621;1.10197;0.0768453;0.598872;0.266928;0.360933;0.553378;0.889538;1.89316;2.15254;3.79278;9.3306
-0.319707;-0.963387;-0.228161;-0.1335;1.35341;-0.388469;-0.611577;-1.02797;-1.41731;-0.971334;0.417779;1.15183;1.60509;1.57276;0.982293;0.704011;0.574883;-0.204708;-0.025531;0.390437;0.340533;0.448227;0.486401;0.296217;-0.290376;-0.325801;-1.18501;-0.807649;-0.33597;0.586237;1.10249;0.160561;-1.18407;-0.309809;-0.301034;-0.105643;-0.164982;0.538536;1.4444;0.555877;0.797983;0.274324;-0.262877;0.335608;-0.860286;1.01074;1.32251;1.30942;1.92683;4.65688;9.3306
-0.144917;-0.417779;-0.150694;-0.317348;0.76601;0.602033;-0.393783;-0.0433956;0.285817;0.116057;0.838627;0.499336;0.675299;-0.487582;-0.337868;0.151743;-0.736624;-0.740968;1.18211;0.680961;0.951802;0.351574;0.197825;0.295983;-1.14139;-1.31041;-1.0789;1.32333;0.871001;1.12474;1.55785;0.470787;0.476125;0.73877;0.945513;-0.758994;-0.578877;-0.67483;0.391074;-0.0345114;-0.00816476;0.579151;0.468821;-0.820028;0.146202;-0.309549;0.0707736;0.994642;1.47945;4.31728;9.3306
-0.217835;-0.106068;0.513878;1.21165;0.544448;0.243635;-0.0607795;0.318229;1.00418;-0.145851;-0.436443;-0.761119;0.314624;0.430212;0.618624;0.974041;-0.0540769;0.794259;0.0330019;-0.449571;-0.454023;-1.04445;-1.15988;-0.261883;0.0929787;0.0152708;-1.32537;0.13195;0.285509;1.20079;0.647113;-1.52525;0.246009;-0.392696;-0.189845;-0.973962;-1.38884;0.0417896;0.0967026;-0.0530806;0.476765;-0.393319;-0.397922;-0.168512;-0.401895;0.654767;-0.611907;0.97452;2.36594;4.62249;9.3306
0.44041;0.256244;-0.0204176;0.707249;1.11063;0.154628;0.0352588;-0.327587;-0.251588;-0.513548;-0.457692;-0.336045;-0.763502;0.620461;0.886585;1.16637;1.18466;-0.418712;-0.271496;0.301414;-0.321514;0.203323;0.774442;0.0241071;-0.358931;-0.108132;-0.839544;-0.651169;-0.790625;-1.41236;-1.20324;0.0804066;-0.513762;0.224627;-0.893395;-0.235848;-1.09243;-1.58908;-0.839838;-0.636525;0.337194;-1.03714;-1.61124;-0.35443;-0.479502;-0.0485188;0.90875;1.5548;1.93372;2.85584;9.3306
-0.157941;0.290186;0.884739;0.517652;-0.394421;0.438028;0.372436;-0.259049;-0.0831294;-0.637641;0.075194;0.0300628;0.318419;-0.351545;-1.16872;-1.23162;-1.83524;-1.04975;0.0988301;0.431305;0.385939;0.58366;-0.661315;0.573135;-0.162903;0.842142;1.23604;-0.115678;-1.17586;-0.814578;-1.21523;-0.945321;-1.41008;0.286137;0.34317;-0.507035;-0.902959;-1.31275;0.0190342;0.186652;0.156321;-0.885573;0.284165;-0.264812;0.365821;0.206058;0.501027;1.25038;1.51894;2.90665;9.3306
-0.662327;0.286072;1.15779;0.063153;-0.591373;0.402126;0.412709;-0.704136;-0.331533;1.21878;0.602169;-0.268002;-0.573144;-0.792173;-1.61413;-1.13337;-0.882295;-0.241825;-1.28116;0.607462;-0.083397;-0.44504;0.375563;-0.276443;0.0115295;-0.19645;0.42813;-0.319193;-0.161679;0.0644518;0.411109;0.466025;-0.855852;-1.04376;-0.289091;-1.07446;-0.38024;0.736557;-0.151181;-0.521182;-0.130499;0.676525;0.41153;-0.750667;0.132857;-0.0506019;-0.897784;0.169624;1.05176;4.00143;9.3306
-0.990544;-0.788202;0.443518;0.101938;0.787867;0.322564;0.101225;-0.39666;-0.482735;-0.386146;-0.399585;-0.773697;0.0115676;-1.37247;-0.661104;-0.224652;-0.0507595;-0.0503663;-0.497964;-0.421374;-0.274521;-0.649325;-0.0640515;0.0635598;-0.0846976;1.14415;-0.154559;-0.113293;0.343967;-0.795399;-0.650614;0.364866;0.741395;0.689149;-0.441751;0.970438;-0.355991;0.199592;0.0320412;-0.239354;0.00571439;-0.553418;0.361986;-0.125233;-0.114627;-0.960622;-0.586937;-0.312497;1.50543;4.29388;9.3306
